d,TC
3220,1.393865248
3221,1.450083278
3222,1.496651031
3223,1.424660309
3224,1.374053233
3225,1.410338187
3226,1.431684109
3227,1.469521658
3228,1.536245372
3229,1.496307146
3230,1.400983494
3231,1.387418211
3232,1.367158844
3233,1.39967662
3234,1.425084265
3235,1.452489153
3236,1.45941321
3237,1.465098365
3238,1.454878928
3239,1.358264994
3240,1.376865239
3241,1.380137106
3242,1.381321173
3243,1.39376906
3244,1.418369279
3245,1.350789068
3246,1.205133582
3247,1.279415464
3248,1.108021174
3249,1.207468413
3250,1.352277549
3251,1.413864056
3252,1.436413234
3253,1.422258801
3254,1.320675996
3255,1.199443958
3256,1.141348437
3257,1.182061174
3258,1.244546618
3259,1.224008727
3260,1.091131008
3261,1.142597596
3262,1.183334884
3263,1.247260385
3264,1.241795804
3265,1.168029176
3266,1.264614252
3267,1.228546035
3268,1.253353971
3269,1.326264464
3270,1.279137655
3271,1.153089858
3272,1.241950679
3273,1.17718443
3274,1.134394456
3275,1.280760477
3276,1.27864779
3277,1.131810756
3278,1.107270055
3279,1.154439679
3280,1.224458949
3281,1.270423423
3282,1.180265256
3283,1.163144257
3284,1.094765653
3285,0.924304148
3286,0.856963644
3287,0.975681986
3288,1.044404692
3289,1.075418077
3290,1.083660782
3291,1.113410946
3292,1.094333797
3293,1.045320511
3294,0.896283431
3295,0.890752584
3296,0.846807871
3297,0.925355492
3298,0.998306109
3299,0.916837307
3300,0.923826316
3301,0.865815993
3302,0.891972693
3303,0.902388142
3304,0.832917563
3305,0.816125639
3306,0.865313665
3307,0.853661299
3308,0.834331967
3309,0.816919291
3310,0.787720559
3311,0.806271016
3312,0.749163245
3313,0.722170779
3314,0.778152827
3315,0.796138551
3316,0.755067128
3317,0.711150041
3318,0.711044937
3319,0.718016626
3320,0.79030075
3321,0.809571936
3322,0.834193425
3323,0.781216651
3324,0.783794888
3325,0.795652758
3326,0.765774327
3327,0.77418405
3328,0.871544111
3329,0.899079097
3330,0.87388878
3331,0.850741832
3332,0.836199247
3333,0.841762729
3334,0.832534271
3335,0.866368933
3336,0.828802745
3337,0.791946032
3338,0.805975382
3339,0.801024362
3340,0.787935274
3341,0.802593088
3342,0.811633796
3343,0.829878221
3344,0.824098899
3345,0.81001051
3346,0.848070597
3347,0.837524508
3348,0.791884181
3349,0.75095977
3350,0.792911488
3351,0.771211116
3352,0.776749852
3353,0.824967007
3354,0.783906694
3355,0.797566322
3356,0.78147517
3357,0.788164397
3358,0.765213803
3359,0.766349834
3360,0.75457941
3361,0.745806561
3362,0.743165383
3363,0.79753721
3364,0.803423647
3365,0.766193205
3366,0.739104446
3367,0.703274245
3368,0.73281955
3369,0.734200857
3370,0.762056987
3371,0.773019821
3372,0.78676832
3373,0.737900939
3374,0.762406496
3375,0.765842256
3376,0.755359953
3377,0.749498957
3378,0.76707182
3379,0.778683358
3380,0.80865612
3381,0.774913816
3382,0.773625539
3383,0.784168559
3384,0.78920196
3385,0.767327366
3386,0.774456688
3387,0.798529206
3388,0.769438044
3389,0.803008346
3390,0.839353511
3391,0.837350353
3392,0.816887404
3393,0.818009651
3394,0.836292469
3395,0.846535805
3396,0.846738462
3397,0.832746101
3398,0.832567774
3399,0.796825977
3400,0.814799241
3401,0.818706264
3402,0.823149968
3403,0.792340686
3404,0.817001158
3405,0.855751853
3406,0.849616183
3407,0.886129158
3408,0.892483053
3409,0.862271467
3410,0.86459333
3411,0.887256073
3412,0.902573981
3413,0.885932722
3414,0.841615417
3415,0.867552861
3416,0.886248338
3417,0.896377999
3418,0.890660043
3419,0.930684942
3420,0.910581691
3421,0.88778917
3422,0.837059543
3423,0.865436936
3424,0.877692311
3425,0.891112788
3426,0.930177123
3427,0.920278299
3428,0.944643546
3429,0.944375907
3430,0.944166465
3431,0.940034563
3432,0.95530233
3433,0.965163196
3434,0.965492701
3435,0.958318744
3436,0.919247106
3437,0.955269261
3438,0.988164543
3439,0.902192594
3440,0.892626796
3441,0.930794517
3442,0.923082383
3443,0.956367178
3444,0.94056448
3445,0.912135833
3446,0.923174221
3447,0.92153455
3448,0.940677401
3449,1.011359961
3450,1.061411658
3451,1.003864709
3452,1.013917674
3453,1.043107362
3454,1.065181803
3455,1.040326163
3456,1.076255175
3457,1.06928023
3458,1.072806987
3459,1.117574668
3460,1.081899576
3461,1.067120292
3462,1.082885097
3463,1.114034522
3464,1.174491834
3465,1.150105606
3466,1.141626577
3467,1.145802635
3468,1.108671452
3469,1.20213606
3470,1.055911185
3471,1.001180042
3472,1.016599398
3473,1.051839372
3474,1.03017156
3475,1.100187009
3476,1.09968177
3477,1.10624221
3478,1.113066448
3479,1.138265468
3480,1.147544219
3481,1.123300631
3482,1.040426112
3483,1.107301232
3484,1.054274629
3485,0.999187324
3486,0.985883462
3487,0.980243468
3488,1.067158921
3489,1.084063034
3490,1.104084049
3491,1.092136388
3492,1.103543085
3493,1.111480107
3494,1.141012516
3495,1.168561278
3496,1.23855138
3497,1.168754899
3498,1.079736197
3499,1.121072989
3500,1.163905845
3501,1.217139741
3502,1.263737298
3503,1.311655028
3504,1.2258431
3505,1.149449086
3506,1.190330574
3507,1.204847385
3508,1.022013311
3509,1.098835108
3510,1.128278156
3511,1.166038992
3512,1.164206786
3513,1.209313822
3514,1.242062963
3515,1.181410852
3516,1.190828983
3517,1.161501032
3518,1.214638498
3519,1.285428945
3520,1.275139994
3521,1.241654731
3522,1.260880261
3523,1.298759387
3524,1.320068845
3525,1.320293738
3526,1.323570373
3527,1.288238793
3528,1.225042348
3529,1.254354988
3530,1.183935061
3531,1.303117829
3532,1.321855065
3533,1.320345989
3534,1.356138627
3535,1.410636787
3536,1.33579564
3537,1.410165542
3538,1.525265911
3539,1.498534067
3540,1.496315217
3541,1.579990306
3542,1.53156734
3543,1.583029928
3544,1.534336337
3545,1.51421654
3546,1.529812501
3547,1.499014972
3548,1.4523045
3549,1.390313752
3550,1.342537099
3551,1.415812634
3552,1.559049594
3553,1.533347966
3554,1.618323507
3555,1.612948643
3556,1.394933258
3557,1.36225945
3558,1.473943014
3559,1.502770843
3560,1.533401781
3561,1.54459541
3562,1.52330003
3563,1.440942358
3564,1.480723639
3565,1.419252138
3566,1.363032769
3567,1.454432682
3568,1.39741582
3569,1.567283535
3570,1.481622872
3571,1.618793112
3572,1.550400258
3573,1.383788906
3574,1.283351614
3575,1.358893394
3576,1.38424144
3577,1.260377128
3578,1.286411625
3579,1.363771882
3580,1.444531691
3581,1.408619501
3582,1.473359574
3583,1.53807592
3584,1.485022487
3585,1.393865248
3586,1.450083278
3587,1.496651031
3588,1.424660309
3589,1.374053233
3590,1.410338187
3591,1.431684109
3592,1.469521658
3593,1.536245372
3594,1.496307146
3595,1.400983494
3596,1.387418211
3597,1.367158844
3598,1.39967662
3599,1.425084265
3600,1.452489153
3601,1.45941321
3602,1.465098365
3603,1.454878928
3604,1.358264994
3605,1.376865239
3606,1.380137106
3607,1.381321173
3608,1.39376906
3609,1.418369279
3610,1.350789068
3611,1.205133582
3612,1.279415464
3613,1.108021174
3614,1.207468413
3615,1.352277549
3616,1.413864056
3617,1.436413234
3618,1.422258801
3619,1.320675996
3620,1.199443958
3621,1.141348437
3622,1.182061174
3623,1.244546618
3624,1.224008727
3625,1.091131008
3626,1.142597596
3627,1.183334884
3628,1.247260385
3629,1.241795804
3630,1.168029176
3631,1.264614252
3632,1.228546035
3633,1.253353971
3634,1.326264464
3635,1.279137655
3636,1.153089858
3637,1.241950679
3638,1.17718443
3639,1.134394456
3640,1.280760477
3641,1.27864779
3642,1.131810756
3643,1.107270055
3644,1.154439679
3645,1.224458949
3646,1.270423423
3647,1.180265256
3648,1.163144257
3649,1.094765653
3650,0.924304148
3651,0.856963644
3652,0.975681986
3653,1.044404692
3654,1.075418077
3655,1.083660782
3656,1.113410946
3657,1.094333797
3658,1.045320511
3659,0.896283431
3660,0.890752584
3661,0.846807871
3662,0.925355492
3663,0.998306109
3664,0.916837307
3665,0.923826316
3666,0.865815993
3667,0.891972693
3668,0.902388142
3669,0.832917563
3670,0.816125639
3671,0.865313665
3672,0.853661299
3673,0.834331967
3674,0.816919291
3675,0.787720559
3676,0.806271016
3677,0.749163245
3678,0.722170779
3679,0.778152827
3680,0.796138551
3681,0.755067128
3682,0.711150041
3683,0.711044937
3684,0.718016626
3685,0.79030075
3686,0.809571936
3687,0.834193425
3688,0.781216651
3689,0.783794888
3690,0.795652758
3691,0.765774327
3692,0.77418405
3693,0.871544111
3694,0.899079097
3695,0.87388878
3696,0.850741832
3697,0.836199247
3698,0.841762729
3699,0.832534271
3700,0.866368933
3701,0.828802745
3702,0.791946032
3703,0.805975382
3704,0.801024362
3705,0.787935274
3706,0.802593088
3707,0.811633796
3708,0.829878221
3709,0.824098899
3710,0.81001051
3711,0.848070597
3712,0.837524508
3713,0.791884181
3714,0.75095977
3715,0.792911488
3716,0.771211116
3717,0.776749852
3718,0.824967007
3719,0.783906694
3720,0.797566322
3721,0.78147517
3722,0.788164397
3723,0.765213803
3724,0.766349834
3725,0.75457941
3726,0.745806561
3727,0.743165383
3728,0.79753721
3729,0.803423647
3730,0.766193205
3731,0.739104446
3732,0.703274245
3733,0.73281955
3734,0.734200857
3735,0.762056987
3736,0.773019821
3737,0.78676832
3738,0.737900939
3739,0.762406496
3740,0.765842256
3741,0.755359953
3742,0.749498957
3743,0.76707182
3744,0.778683358
3745,0.80865612
3746,0.774913816
3747,0.773625539
3748,0.784168559
3749,0.78920196
3750,0.767327366
3751,0.774456688
3752,0.798529206
3753,0.769438044
3754,0.803008346
3755,0.839353511
3756,0.837350353
3757,0.816887404
3758,0.818009651
3759,0.836292469
3760,0.846535805
3761,0.846738462
3762,0.832746101
3763,0.832567774
3764,0.796825977
3765,0.814799241
3766,0.818706264
3767,0.823149968
3768,0.792340686
3769,0.817001158
3770,0.855751853
3771,0.849616183
3772,0.886129158
3773,0.892483053
3774,0.862271467
3775,0.86459333
3776,0.887256073
3777,0.902573981
3778,0.885932722
3779,0.841615417
3780,0.867552861
3781,0.886248338
3782,0.896377999
3783,0.890660043
3784,0.930684942
3785,0.910581691
3786,0.88778917
3787,0.837059543
3788,0.865436936
3789,0.877692311
3790,0.891112788
3791,0.930177123
3792,0.920278299
3793,0.944643546
3794,0.944375907
3795,0.944166465
3796,0.940034563
3797,0.95530233
3798,0.965163196
3799,0.965492701
3800,0.958318744
3801,0.919247106
3802,0.955269261
3803,0.988164543
3804,0.902192594
3805,0.892626796
3806,0.930794517
3807,0.923082383
3808,0.956367178
3809,0.94056448
3810,0.912135833
3811,0.923174221
3812,0.92153455
3813,0.940677401
3814,1.011359961
3815,1.061411658
3816,1.003864709
3817,1.013917674
3818,1.043107362
3819,1.065181803
3820,1.040326163
3821,1.076255175
3822,1.06928023
3823,1.072806987
3824,1.117574668
3825,1.081899576
3826,1.067120292
3827,1.082885097
3828,1.114034522
3829,1.174491834
3830,1.150105606
3831,1.141626577
3832,1.145802635
3833,1.108671452
3834,1.20213606
3835,1.055911185
3836,1.001180042
3837,1.016599398
3838,1.051839372
3839,1.03017156
3840,1.100187009
3841,1.09968177
3842,1.10624221
3843,1.113066448
3844,1.138265468
3845,1.147544219
3846,1.123300631
3847,1.040426112
3848,1.107301232
3849,1.054274629
3850,0.999187324
3851,0.985883462
3852,0.980243468
3853,1.067158921
3854,1.084063034
3855,1.104084049
3856,1.092136388
3857,1.103543085
3858,1.111480107
3859,1.141012516
3860,1.168561278
3861,1.23855138
3862,1.168754899
3863,1.079736197
3864,1.121072989
3865,1.163905845
3866,1.217139741
3867,1.263737298
3868,1.311655028
3869,1.2258431
3870,1.149449086
3871,1.190330574
3872,1.204847385
3873,1.022013311
3874,1.098835108
3875,1.128278156
3876,1.166038992
3877,1.164206786
3878,1.209313822
3879,1.242062963
3880,1.181410852
3881,1.190828983
3882,1.161501032
3883,1.214638498
3884,1.285428945
3885,1.275139994
3886,1.241654731
3887,1.260880261
3888,1.298759387
3889,1.320068845
3890,1.320293738
3891,1.323570373
3892,1.288238793
3893,1.225042348
3894,1.254354988
3895,1.183935061
3896,1.303117829
3897,1.321855065
3898,1.320345989
3899,1.356138627
3900,1.410636787
3901,1.33579564
3902,1.410165542
3903,1.525265911
3904,1.498534067
3905,1.496315217
3906,1.579990306
3907,1.53156734
3908,1.583029928
3909,1.534336337
3910,1.51421654
3911,1.529812501
3912,1.499014972
3913,1.4523045
3914,1.390313752
3915,1.342537099
3916,1.415812634
3917,1.559049594
3918,1.533347966
3919,1.618323507
3920,1.612948643
3921,1.394933258
3922,1.36225945
3923,1.473943014
3924,1.502770843
3925,1.533401781
3926,1.54459541
3927,1.52330003
3928,1.440942358
3929,1.480723639
3930,1.419252138
3931,1.363032769
3932,1.454432682
3933,1.39741582
3934,1.567283535
3935,1.481622872
3936,1.618793112
3937,1.550400258
3938,1.383788906
3939,1.283351614
3940,1.358893394
3941,1.38424144
3942,1.260377128
3943,1.286411625
3944,1.363771882
3945,1.444531691
3946,1.408619501
3947,1.473359574
3948,1.53807592
3949,1.485022487
3950,1.393865248
3951,1.450083278
3952,1.496651031
3953,1.424660309
3954,1.374053233
3955,1.410338187
3956,1.431684109
3957,1.469521658
3958,1.536245372
3959,1.496307146
3960,1.400983494
3961,1.387418211
3962,1.367158844
3963,1.39967662
3964,1.425084265
3965,1.452489153
3966,1.45941321
3967,1.465098365
3968,1.454878928
3969,1.358264994
3970,1.376865239
3971,1.380137106
3972,1.381321173
3973,1.39376906
3974,1.418369279
3975,1.350789068
3976,1.205133582
3977,1.279415464
3978,1.108021174
3979,1.207468413
3980,1.352277549
3981,1.413864056
3982,1.436413234
3983,1.422258801
3984,1.320675996
3985,1.199443958
3986,1.141348437
3987,1.182061174
3988,1.244546618
3989,1.224008727
3990,1.091131008
3991,1.142597596
3992,1.183334884
3993,1.247260385
3994,1.241795804
3995,1.168029176
3996,1.264614252
3997,1.228546035
3998,1.253353971
3999,1.326264464
4000,1.279137655
4001,1.153089858
4002,1.241950679
4003,1.17718443
4004,1.134394456
4005,1.280760477
4006,1.27864779
4007,1.131810756
4008,1.107270055
4009,1.154439679
4010,1.224458949
4011,1.270423423
4012,1.180265256
4013,1.163144257
4014,1.094765653
4015,0.924304148
4016,0.856963644
4017,0.975681986
4018,1.044404692
4019,1.075418077
4020,1.083660782
4021,1.113410946
4022,1.094333797
4023,1.045320511
4024,0.896283431
4025,0.890752584
4026,0.846807871
4027,0.925355492
4028,0.998306109
4029,0.916837307
4030,0.923826316
4031,0.865815993
4032,0.891972693
4033,0.902388142
4034,0.832917563
4035,0.816125639
4036,0.865313665
4037,0.853661299
4038,0.834331967
4039,0.816919291
4040,0.787720559
4041,0.806271016
4042,0.749163245
4043,0.722170779
4044,0.778152827
4045,0.796138551
4046,0.755067128
4047,0.711150041
4048,0.711044937
4049,0.718016626
4050,0.79030075
4051,0.809571936
4052,0.834193425
4053,0.781216651
4054,0.783794888
4055,0.795652758
4056,0.765774327
4057,0.77418405
4058,0.871544111
4059,0.899079097
4060,0.87388878
4061,0.850741832
4062,0.836199247
4063,0.841762729
4064,0.832534271
4065,0.866368933
4066,0.828802745
4067,0.791946032
4068,0.805975382
4069,0.801024362
4070,0.787935274
4071,0.802593088
4072,0.811633796
4073,0.829878221
4074,0.824098899
4075,0.81001051
4076,0.848070597
4077,0.837524508
4078,0.791884181
4079,0.75095977
4080,0.792911488
4081,0.771211116
4082,0.776749852
4083,0.824967007
4084,0.783906694
4085,0.797566322
4086,0.78147517
4087,0.788164397
4088,0.765213803
4089,0.766349834
4090,0.75457941
4091,0.745806561
4092,0.743165383
4093,0.79753721
4094,0.803423647
4095,0.766193205
4096,0.739104446
4097,0.703274245
4098,0.73281955
4099,0.734200857
4100,0.762056987
4101,0.773019821
4102,0.78676832
4103,0.737900939
4104,0.762406496
4105,0.765842256
4106,0.755359953
4107,0.749498957
4108,0.76707182
4109,0.778683358
4110,0.80865612
4111,0.774913816
4112,0.773625539
4113,0.784168559
4114,0.78920196
4115,0.767327366
4116,0.774456688
4117,0.798529206
4118,0.769438044
4119,0.803008346
4120,0.839353511
4121,0.837350353
4122,0.816887404
4123,0.818009651
4124,0.836292469
4125,0.846535805
4126,0.846738462
4127,0.832746101
4128,0.832567774
4129,0.796825977
4130,0.814799241
4131,0.818706264
4132,0.823149968
4133,0.792340686
4134,0.817001158
4135,0.855751853
4136,0.849616183
4137,0.886129158
4138,0.892483053
4139,0.862271467
4140,0.86459333
4141,0.887256073
4142,0.902573981
4143,0.885932722
4144,0.841615417
4145,0.867552861
4146,0.886248338
4147,0.896377999
4148,0.890660043
4149,0.930684942
4150,0.910581691
4151,0.88778917
4152,0.837059543
4153,0.865436936
4154,0.877692311
4155,0.891112788
4156,0.930177123
4157,0.920278299
4158,0.944643546
4159,0.944375907
4160,0.944166465
4161,0.940034563
4162,0.95530233
4163,0.965163196
4164,0.965492701
4165,0.958318744
4166,0.919247106
4167,0.955269261
4168,0.988164543
4169,0.902192594
4170,0.892626796
4171,0.930794517
4172,0.923082383
4173,0.956367178
4174,0.94056448
4175,0.912135833
4176,0.923174221
4177,0.92153455
4178,0.940677401
4179,1.011359961
4180,1.061411658
4181,1.003864709
4182,1.013917674
4183,1.043107362
4184,1.065181803
4185,1.040326163
4186,1.076255175
4187,1.06928023
4188,1.072806987
4189,1.117574668
4190,1.081899576
4191,1.067120292
4192,1.082885097
4193,1.114034522
4194,1.174491834
4195,1.150105606
4196,1.141626577
4197,1.145802635
4198,1.108671452
4199,1.20213606
4200,1.055911185
4201,1.001180042
4202,1.016599398
4203,1.051839372
4204,1.03017156
4205,1.100187009
4206,1.09968177
4207,1.10624221
4208,1.113066448
4209,1.138265468
4210,1.147544219
4211,1.123300631
4212,1.040426112
4213,1.107301232
4214,1.054274629
4215,0.999187324
4216,0.985883462
4217,0.980243468
4218,1.067158921
4219,1.084063034
4220,1.104084049
4221,1.092136388
4222,1.103543085
4223,1.111480107
4224,1.141012516
4225,1.168561278
4226,1.23855138
4227,1.168754899
4228,1.079736197
4229,1.121072989
4230,1.163905845
4231,1.217139741
4232,1.263737298
4233,1.311655028
4234,1.2258431
4235,1.149449086
4236,1.190330574
4237,1.204847385
4238,1.022013311
4239,1.098835108
4240,1.128278156
4241,1.166038992
4242,1.164206786
4243,1.209313822
4244,1.242062963
4245,1.181410852
4246,1.190828983
4247,1.161501032
4248,1.214638498
4249,1.285428945
4250,1.275139994
4251,1.241654731
4252,1.260880261
4253,1.298759387
4254,1.320068845
4255,1.320293738
4256,1.323570373
4257,1.288238793
4258,1.225042348
4259,1.254354988
4260,1.183935061
4261,1.303117829
4262,1.321855065
4263,1.320345989
4264,1.356138627
4265,1.410636787
4266,1.33579564
4267,1.410165542
4268,1.525265911
4269,1.498534067
4270,1.496315217
4271,1.579990306
4272,1.53156734
4273,1.583029928
4274,1.534336337
4275,1.51421654
4276,1.529812501
4277,1.499014972
4278,1.4523045
4279,1.390313752
4280,1.342537099
4281,1.415812634
4282,1.559049594
4283,1.533347966
4284,1.618323507
4285,1.612948643
4286,1.394933258
4287,1.36225945
4288,1.473943014
4289,1.502770843
4290,1.533401781
4291,1.54459541
4292,1.52330003
4293,1.440942358
4294,1.480723639
4295,1.419252138
4296,1.363032769
4297,1.454432682
4298,1.39741582
4299,1.567283535
4300,1.481622872
4301,1.618793112
4302,1.550400258
4303,1.383788906
4304,1.283351614
4305,1.358893394
4306,1.38424144
4307,1.260377128
4308,1.286411625
4309,1.363771882
4310,1.444531691
4311,1.408619501
4312,1.473359574
4313,1.53807592
4314,1.485022487
4315,1.393865248
4316,1.450083278
4317,1.496651031
4318,1.424660309
4319,1.374053233
4320,1.410338187
4321,1.431684109
4322,1.469521658
4323,1.536245372
4324,1.496307146
4325,1.400983494
4326,1.387418211
4327,1.367158844
4328,1.39967662
4329,1.425084265
4330,1.452489153
4331,1.45941321
4332,1.465098365
4333,1.454878928
4334,1.358264994
4335,1.376865239
4336,1.380137106
4337,1.381321173
4338,1.39376906
4339,1.418369279
4340,1.350789068
4341,1.205133582
4342,1.279415464
4343,1.108021174
4344,1.207468413
4345,1.352277549
4346,1.413864056
4347,1.436413234
4348,1.422258801
4349,1.320675996
4350,1.199443958
4351,1.141348437
4352,1.182061174
4353,1.244546618
4354,1.224008727
4355,1.091131008
4356,1.142597596
4357,1.183334884
4358,1.247260385
4359,1.241795804
4360,1.168029176
4361,1.264614252
4362,1.228546035
4363,1.253353971
4364,1.326264464
4365,1.279137655
4366,1.153089858
4367,1.241950679
4368,1.17718443
4369,1.134394456
4370,1.280760477
4371,1.27864779
4372,1.131810756
4373,1.107270055
4374,1.154439679
4375,1.224458949
4376,1.270423423
4377,1.180265256
4378,1.163144257
4379,1.094765653
4380,0.924304148
4381,0.856963644
4382,0.975681986
4383,1.044404692
4384,1.075418077
4385,1.083660782
4386,1.113410946
4387,1.094333797
4388,1.045320511
4389,0.896283431
4390,0.890752584
4391,0.846807871
4392,0.925355492
4393,0.998306109
4394,0.916837307
4395,0.923826316
4396,0.865815993
4397,0.891972693
4398,0.902388142
4399,0.832917563
4400,0.816125639
4401,0.865313665
4402,0.853661299
4403,0.834331967
4404,0.816919291
4405,0.787720559
4406,0.806271016
4407,0.749163245
4408,0.722170779
4409,0.778152827
4410,0.796138551
4411,0.755067128
4412,0.711150041
4413,0.711044937
4414,0.718016626
4415,0.79030075
4416,0.809571936
4417,0.834193425
4418,0.781216651
4419,0.783794888
4420,0.795652758
4421,0.765774327
4422,0.77418405
4423,0.871544111
4424,0.899079097
4425,0.87388878
4426,0.850741832
4427,0.836199247
4428,0.841762729
4429,0.832534271
4430,0.866368933
4431,0.828802745
4432,0.791946032
4433,0.805975382
4434,0.801024362
4435,0.787935274
4436,0.802593088
4437,0.811633796
4438,0.829878221
4439,0.824098899
4440,0.81001051
4441,0.848070597
4442,0.837524508
4443,0.791884181
4444,0.75095977
4445,0.792911488
4446,0.771211116
4447,0.776749852
4448,0.824967007
4449,0.783906694
4450,0.797566322
4451,0.78147517
4452,0.788164397
4453,0.765213803
4454,0.766349834
4455,0.75457941
4456,0.745806561
4457,0.743165383
4458,0.79753721
4459,0.803423647
4460,0.766193205
4461,0.739104446
4462,0.703274245
4463,0.73281955
4464,0.734200857
4465,0.762056987
4466,0.773019821
4467,0.78676832
4468,0.737900939
4469,0.762406496
4470,0.765842256
4471,0.755359953
4472,0.749498957
4473,0.76707182
4474,0.778683358
4475,0.80865612
4476,0.774913816
4477,0.773625539
4478,0.784168559
4479,0.78920196
4480,0.767327366
4481,0.774456688
4482,0.798529206
4483,0.769438044
4484,0.803008346
4485,0.839353511
4486,0.837350353
4487,0.816887404
4488,0.818009651
4489,0.836292469
4490,0.846535805
4491,0.846738462
4492,0.832746101
4493,0.832567774
4494,0.796825977
4495,0.814799241
4496,0.818706264
4497,0.823149968
4498,0.792340686
4499,0.817001158
4500,0.855751853
4501,0.849616183
4502,0.886129158
4503,0.892483053
4504,0.862271467
4505,0.86459333
4506,0.887256073
4507,0.902573981
4508,0.885932722
4509,0.841615417
4510,0.867552861
4511,0.886248338
4512,0.896377999
4513,0.890660043
4514,0.930684942
4515,0.910581691
4516,0.88778917
4517,0.837059543
4518,0.865436936
4519,0.877692311
4520,0.891112788
4521,0.930177123
4522,0.920278299
4523,0.944643546
4524,0.944375907
4525,0.944166465
4526,0.940034563
4527,0.95530233
4528,0.965163196
4529,0.965492701
4530,0.958318744
4531,0.919247106
4532,0.955269261
4533,0.988164543
4534,0.902192594
4535,0.892626796
4536,0.930794517
4537,0.923082383
4538,0.956367178
4539,0.94056448
4540,0.912135833
4541,0.923174221
4542,0.92153455
4543,0.940677401
4544,1.011359961
4545,1.061411658
4546,1.003864709
4547,1.013917674
4548,1.043107362
4549,1.065181803
4550,1.040326163
4551,1.076255175
4552,1.06928023
4553,1.072806987
4554,1.117574668
4555,1.081899576
4556,1.067120292
4557,1.082885097
4558,1.114034522
4559,1.174491834
4560,1.150105606
4561,1.141626577
4562,1.145802635
4563,1.108671452
4564,1.20213606
4565,1.055911185
4566,1.001180042
4567,1.016599398
4568,1.051839372
4569,1.03017156
4570,1.100187009
4571,1.09968177
4572,1.10624221
4573,1.113066448
4574,1.138265468
4575,1.147544219
4576,1.123300631
4577,1.040426112
4578,1.107301232
4579,1.054274629
4580,0.999187324
4581,0.985883462
4582,0.980243468
4583,1.067158921
4584,1.084063034
4585,1.104084049
4586,1.092136388
4587,1.103543085
4588,1.111480107
4589,1.141012516
4590,1.168561278
4591,1.23855138
4592,1.168754899
4593,1.079736197
4594,1.121072989
4595,1.163905845
4596,1.217139741
4597,1.263737298
4598,1.311655028
4599,1.2258431
4600,1.149449086
4601,1.190330574
4602,1.204847385
4603,1.022013311
4604,1.098835108
4605,1.128278156
4606,1.166038992
4607,1.164206786
4608,1.209313822
4609,1.242062963
4610,1.181410852
4611,1.190828983
4612,1.161501032
4613,1.214638498
4614,1.285428945
4615,1.275139994
4616,1.241654731
4617,1.260880261
4618,1.298759387
4619,1.320068845
4620,1.320293738
4621,1.323570373
4622,1.288238793
4623,1.225042348
4624,1.254354988
4625,1.183935061
4626,1.303117829
4627,1.321855065
4628,1.320345989
4629,1.356138627
4630,1.410636787
4631,1.33579564
4632,1.410165542
4633,1.525265911
4634,1.498534067
4635,1.496315217
4636,1.579990306
4637,1.53156734
4638,1.583029928
4639,1.534336337
4640,1.51421654
4641,1.529812501
4642,1.499014972
4643,1.4523045
4644,1.390313752
4645,1.342537099
4646,1.415812634
4647,1.559049594
4648,1.533347966
4649,1.618323507
4650,1.612948643
4651,1.394933258
4652,1.36225945
4653,1.473943014
4654,1.502770843
4655,1.533401781
4656,1.54459541
4657,1.52330003
4658,1.440942358
4659,1.480723639
4660,1.419252138
4661,1.363032769
4662,1.454432682
4663,1.39741582
4664,1.567283535
4665,1.481622872
4666,1.618793112
4667,1.550400258
4668,1.383788906
4669,1.283351614
4670,1.358893394
4671,1.38424144
4672,1.260377128
4673,1.286411625
4674,1.363771882
4675,1.444531691
4676,1.408619501
4677,1.473359574
4678,1.53807592
4679,1.485022487
4680,1.393865248
4681,1.450083278
4682,1.496651031
4683,1.424660309
4684,1.374053233
4685,1.410338187
4686,1.431684109
4687,1.469521658
4688,1.536245372
4689,1.496307146
4690,1.400983494
4691,1.387418211
4692,1.367158844
4693,1.39967662
4694,1.425084265
4695,1.452489153
4696,1.45941321
4697,1.465098365
4698,1.454878928
4699,1.358264994
4700,1.376865239
4701,1.380137106
4702,1.381321173
4703,1.39376906
4704,1.418369279
4705,1.350789068
4706,1.205133582
4707,1.279415464
4708,1.108021174
4709,1.207468413
4710,1.352277549
4711,1.413864056
4712,1.436413234
4713,1.422258801
4714,1.320675996
4715,1.199443958
4716,1.141348437
4717,1.182061174
4718,1.244546618
4719,1.224008727
4720,1.091131008
4721,1.142597596
4722,1.183334884
4723,1.247260385
4724,1.241795804
4725,1.168029176
4726,1.264614252
4727,1.228546035
4728,1.253353971
4729,1.326264464
4730,1.279137655
4731,1.153089858
4732,1.241950679
4733,1.17718443
4734,1.134394456
4735,1.280760477
4736,1.27864779
4737,1.131810756
4738,1.107270055
4739,1.154439679
4740,1.224458949
4741,1.270423423
4742,1.180265256
4743,1.163144257
4744,1.094765653
4745,0.924304148
4746,0.856963644
4747,0.975681986
4748,1.044404692
4749,1.075418077
4750,1.083660782
4751,1.113410946
4752,1.094333797
4753,1.045320511
4754,0.896283431
4755,0.890752584
4756,0.846807871
4757,0.925355492
4758,0.998306109
4759,0.916837307
4760,0.923826316
4761,0.865815993
4762,0.891972693
4763,0.902388142
4764,0.832917563
4765,0.816125639
4766,0.865313665
4767,0.853661299
4768,0.834331967
4769,0.816919291
4770,0.787720559
4771,0.806271016
4772,0.749163245
4773,0.722170779
4774,0.778152827
